unit_id,model_id,serial_number,label_code,condition_grade,condition_notes,shipment_id,arrival_date,cost_allocated,location_id,status,reserved_until,reserved_for_customer_id,created_at,updated_at
U-000958,M-0016,SN-M-0016-KKWB7V,LBL-KKWB7V,C,Tara visible / revisar,S-0011,2025-12-02,"57,52",L-0003,AVAILABLE,,,2025-12-02 10:21,2025-12-02 10:39
U-000959,M-0016,SN-M-0016-3XBNZT,LBL-3XBNZT,C,Tara visible / revisar,S-0011,2025-12-02,"64,35",L-0001,SOLD,,,2025-12-02 10:21,2026-01-14 12:11
U-000960,M-0016,SN-M-0016-6A2DRP,LBL-6A2DRP,A,Perfecto / muy leve,S-0011,2025-12-02,"71,12",L-0002,AVAILABLE,,,2025-12-02 10:03,2025-12-02 10:15
U-000961,M-0016,SN-M-0016-U8OZI8,LBL-U8OZI8,A,Perfecto / muy leve,S-0011,2025-12-02,"60,89",L-0001,SOLD,,,2025-12-02 10:51,2026-01-13 12:19
U-000962,M-0016,SN-M-0016-NXACNW,LBL-NXACNW,A,Perfecto / muy leve,S-0011,2025-12-02,"53,43",L-0005,IN_REVIEW,,,2025-12-02 10:18,2025-12-02 10:03
U-000963,M-0016,SN-M-0016-GI5UJK,LBL-GI5UJK,B,Leves marcas estéticas,S-0011,2025-12-02,"61,79",L-0003,AVAILABLE,,,2025-12-02 10:06,2025-12-02 10:57
U-000964,M-0016,SN-M-0016-WA7HTG,LBL-WA7HTG,B,Leves marcas estéticas,S-0011,2025-12-02,"60,03",L-0002,AVAILABLE,,,2025-12-02 10:54,2025-12-02 10:36
U-000965,M-0016,SN-M-0016-9QTMKS,LBL-9QTMKS,C,Tara visible / revisar,S-0011,2025-12-02,"45,74",L-0001,SOLD,,,2025-12-02 10:08,2026-01-07 12:34
U-000966,M-0016,SN-M-0016-QZC9IX,LBL-QZC9IX,C,Tara visible / revisar,S-0011,2025-12-02,"46,51",L-0001,SOLD,,,2025-12-02 10:59,2026-01-12 12:08
U-000967,M-0016,SN-M-0016-BVZM3V,LBL-BVZM3V,B,Leves marcas estéticas,S-0011,2025-12-02,"57,26",L-0005,IN_REVIEW,,,2025-12-02 10:20,2025-12-02 10:50
U-000968,M-0011,SN-M-0011-OSB1DU,LBL-OSB1DU,A,Perfecto / muy leve,S-0011,2025-12-02,"133,52",L-0005,IN_REVIEW,,,2025-12-02 10:57,2025-12-02 10:46
U-000969,M-0011,SN-M-0011-ZZJQ8D,LBL-ZZJQ8D,B,Leves marcas estéticas,S-0011,2025-12-02,"160,91",L-0001,SOLD,,,2025-12-02 10:14,2026-01-13 12:32
U-000970,M-0011,SN-M-0011-J7ZPN0,LBL-J7ZPN0,A,Perfecto / muy leve,S-0011,2025-12-02,"172,54",L-0003,AVAILABLE,,,2025-12-02 10:04,2025-12-02 10:05
U-000971,M-0011,SN-M-0011-65AF63,LBL-65AF63,A,Perfecto / muy leve,S-0011,2025-12-02,"178,06",L-0002,AVAILABLE,,,2025-12-02 10:14,2025-12-02 10:44
U-000972,M-0011,SN-M-0011-7IPWWH,LBL-7IPWWH,A,Perfecto / muy leve,S-0011,2025-12-02,"148,32",L-0001,SOLD,,,2025-12-02 10:33,2025-12-22 12:20
U-000973,M-0011,SN-M-0011-8DJR99,LBL-8DJR99,A,Perfecto / muy leve,S-0011,2025-12-02,"166,95",L-0002,AVAILABLE,,,2025-12-02 10:37,2025-12-02 10:08
U-000974,M-0011,SN-M-0011-UUGAN5,LBL-UUGAN5,B,Leves marcas estéticas,S-0011,2025-12-02,"188,92",L-0001,SOLD,,,2025-12-02 10:57,2026-01-09 12:08
U-000975,M-0014,SN-M-0014-R1U9T6,LBL-R1U9T6,A,Perfecto / muy leve,S-0011,2025-12-02,"74,1",L-0002,AVAILABLE,,,2025-12-02 10:21,2025-12-02 10:47
U-000976,M-0014,SN-M-0014-Q3JN4X,LBL-Q3JN4X,B,Leves marcas estéticas,S-0011,2025-12-02,"52,62",L-0003,AVAILABLE,,,2025-12-02 10:31,2025-12-02 10:15
U-000977,M-0014,SN-M-0014-OHAIP9,LBL-OHAIP9,C,Tara visible / revisar,S-0011,2025-12-02,"62,08",L-0001,SOLD,,,2025-12-02 10:21,2025-12-28 12:42
U-000978,M-0014,SN-M-0014-FGJWC5,LBL-FGJWC5,B,Leves marcas estéticas,S-0011,2025-12-02,"57,31",L-0004,AVAILABLE,,,2025-12-02 10:10,2025-12-02 10:22
U-000979,M-0014,SN-M-0014-QLMUHA,LBL-QLMUHA,A,Perfecto / muy leve,S-0011,2025-12-02,"63,43",L-0001,SOLD,,,2025-12-02 10:40,2025-12-03 12:52
U-000980,M-0014,SN-M-0014-CFATGK,LBL-CFATGK,A,Perfecto / muy leve,S-0011,2025-12-02,"78,82",L-0004,AVAILABLE,,,2025-12-02 10:10,2025-12-02 10:51
U-000981,M-0014,SN-M-0014-6ICDM0,LBL-6ICDM0,A,Perfecto / muy leve,S-0011,2025-12-02,"71,92",L-0002,AVAILABLE,,,2025-12-02 10:11,2025-12-28 16:32
U-000982,M-0014,SN-M-0014-RX0LBQ,LBL-RX0LBQ,C,Tara visible / revisar,S-0011,2025-12-02,"58,31",L-0001,SOLD,,,2025-12-02 10:40,2026-01-12 12:15
U-000983,M-0005,SN-M-0005-03FJZU,LBL-03FJZU,C,Tara visible / revisar,S-0011,2025-12-02,"149,75",L-0001,SOLD,,,2025-12-02 10:00,2025-12-26 12:43
U-000984,M-0005,SN-M-0005-TTS119,LBL-TTS119,A,Perfecto / muy leve,S-0011,2025-12-02,"133,6",L-0001,SOLD,,,2025-12-02 10:45,2026-01-13 12:37
U-000985,M-0005,SN-M-0005-6WX50W,LBL-6WX50W,A,Perfecto / muy leve,S-0011,2025-12-02,"123,82",L-0001,SOLD,,,2025-12-02 10:02,2025-12-29 12:06
U-000986,M-0005,SN-M-0005-8INJCX,LBL-8INJCX,B,Leves marcas estéticas,S-0011,2025-12-02,"153,61",L-0001,SOLD,,,2025-12-02 10:26,2025-12-15 12:45
U-000987,M-0005,SN-M-0005-GOF5AP,LBL-GOF5AP,A,Perfecto / muy leve,S-0011,2025-12-02,"124,83",L-0004,AVAILABLE,,,2025-12-02 10:54,2025-12-02 10:17
U-000988,M-0005,SN-M-0005-P5640U,LBL-P5640U,B,Leves marcas estéticas,S-0011,2025-12-02,"172,15",L-0004,AVAILABLE,,,2025-12-02 10:11,2025-12-02 10:46
U-000989,M-0005,SN-M-0005-61P4KO,LBL-61P4KO,B,Leves marcas estéticas,S-0011,2025-12-02,"189,85",L-0003,AVAILABLE,,,2025-12-02 10:42,2025-12-02 10:34
U-000990,M-0005,SN-M-0005-7KX55Z,LBL-7KX55Z,B,Leves marcas estéticas,S-0011,2025-12-02,"166,41",L-0001,SOLD,,,2025-12-02 10:48,2026-01-12 12:08
U-000991,M-0005,SN-M-0005-LJMNCZ,LBL-LJMNCZ,C,Tara visible / revisar,S-0011,2025-12-02,"132,26",L-0004,AVAILABLE,,,2025-12-02 10:21,2025-12-02 10:48
U-000992,M-0027,SN-M-0027-05IPI6,LBL-05IPI6,C,Tara visible / revisar,S-0011,2025-12-02,"158,96",L-0002,AVAILABLE,,,2025-12-02 10:15,2025-12-02 10:36
U-000993,M-0027,SN-M-0027-W60C0N,LBL-W60C0N,A,Perfecto / muy leve,S-0011,2025-12-02,"184,31",L-0003,AVAILABLE,,,2025-12-02 10:11,2025-12-02 10:04
U-000994,M-0027,SN-M-0027-6O5K8E,LBL-6O5K8E,B,Leves marcas estéticas,S-0011,2025-12-02,"133,6",L-0001,SOLD,,,2025-12-02 10:51,2025-12-27 12:38
U-000995,M-0027,SN-M-0027-0XVF37,LBL-0XVF37,B,Leves marcas estéticas,S-0011,2025-12-02,"135,22",L-0001,SOLD,,,2025-12-02 10:47,2026-01-07 12:15
U-000996,M-0027,SN-M-0027-LKSB22,LBL-LKSB22,A,Perfecto / muy leve,S-0011,2025-12-02,"124,23",L-0001,SOLD,,,2025-12-02 10:48,2026-01-10 12:25
U-000997,M-0027,SN-M-0027-H8XB9Z,LBL-H8XB9Z,A,Perfecto / muy leve,S-0011,2025-12-02,"184,31",L-0001,SOLD,,,2025-12-02 10:02,2025-12-07 12:14
U-000998,M-0027,SN-M-0027-ZOR7XE,LBL-ZOR7XE,C,Tara visible / revisar,S-0011,2025-12-02,"136,05",L-0002,AVAILABLE,,,2025-12-02 10:50,2025-12-02 10:58
U-000999,M-0027,SN-M-0027-TF9RF6,LBL-TF9RF6,A,Perfecto / muy leve,S-0011,2025-12-02,"174,48",L-0002,AVAILABLE,,,2025-12-02 10:46,2025-12-02 10:08
U-001000,M-0027,SN-M-0027-KP03FG,LBL-KP03FG,A,Perfecto / muy leve,S-0011,2025-12-02,"175,71",L-0001,SOLD,,,2025-12-02 10:54,2025-12-26 12:07
U-001001,M-0027,SN-M-0027-D600U6,LBL-D600U6,B,Leves marcas estéticas,S-0011,2025-12-02,"145,4",L-0001,SOLD,,,2025-12-02 10:43,2026-01-09 12:40
U-001002,M-0027,SN-M-0027-HXOBDX,LBL-HXOBDX,B,Leves marcas estéticas,S-0011,2025-12-02,"169,6",L-0001,SOLD,,,2025-12-02 10:49,2026-01-03 12:56
U-001003,M-0027,SN-M-0027-4VTFID,LBL-4VTFID,A,Perfecto / muy leve,S-0011,2025-12-02,"149,49",L-0001,SOLD,,,2025-12-02 10:27,2026-01-13 12:35
U-001004,M-0027,SN-M-0027-L3WK6A,LBL-L3WK6A,B,Leves marcas estéticas,S-0011,2025-12-02,"141,4",L-0001,SOLD,,,2025-12-02 10:00,2025-12-08 12:15
U-001005,M-0019,SN-M-0019-355CA4,LBL-355CA4,A,Perfecto / muy leve,S-0011,2025-12-02,"188,15",L-0001,SOLD,,,2025-12-02 10:05,2025-12-12 12:40
U-001006,M-0010,SN-M-0010-L9I8GW,LBL-L9I8GW,A,Perfecto / muy leve,S-0011,2025-12-02,"100,36",L-0003,AVAILABLE,,,2025-12-02 10:16,2025-12-02 10:42
U-001007,M-0010,SN-M-0010-EP3ET3,LBL-EP3ET3,B,Leves marcas estéticas,S-0011,2025-12-02,"117,01",L-0005,IN_REVIEW,,,2025-12-02 10:16,2025-12-02 10:19
U-001008,M-0010,SN-M-0010-6STLV4,LBL-6STLV4,A,Perfecto / muy leve,S-0011,2025-12-02,"125,7",L-0001,SOLD,,,2025-12-02 10:11,2026-01-11 12:14
U-001009,M-0010,SN-M-0010-ZZOKN8,LBL-ZZOKN8,A,Perfecto / muy leve,S-0011,2025-12-02,"134,71",L-0001,SOLD,,,2025-12-02 10:25,2026-01-12 12:26
U-001010,M-0004,SN-M-0004-3US3KC,LBL-3US3KC,C,Tara visible / revisar,S-0011,2025-12-02,"42,75",L-0001,SOLD,,,2025-12-02 10:40,2025-12-20 12:15
U-001011,M-0004,SN-M-0004-KE21ZV,LBL-KE21ZV,A,Perfecto / muy leve,S-0011,2025-12-02,"58,09",L-0005,IN_REVIEW,,,2025-12-02 10:45,2025-12-02 10:40
U-001012,M-0015,SN-M-0015-7JIELD,LBL-7JIELD,C,Tara visible / revisar,S-0012,2025-12-09,"90,51",L-0001,SOLD,,,2025-12-09 10:23,2025-12-16 12:30
U-001013,M-0015,SN-M-0015-KH7ZJL,LBL-KH7ZJL,A,Perfecto / muy leve,S-0012,2025-12-09,"107,89",L-0002,AVAILABLE,,,2025-12-09 10:29,2025-12-09 10:08
U-001014,M-0015,SN-M-0015-G6775T,LBL-G6775T,C,Tara visible / revisar,S-0012,2025-12-09,"69,29",L-0001,SOLD,,,2025-12-09 10:40,2025-12-21 12:29
U-001015,M-0015,SN-M-0015-SH6TQJ,LBL-SH6TQJ,A,Perfecto / muy leve,S-0012,2025-12-09,"125,08",L-0002,AVAILABLE,,,2025-12-09 10:07,2025-12-09 10:45
U-001016,M-0015,SN-M-0015-VJIKOX,LBL-VJIKOX,B,Leves marcas estéticas,S-0012,2025-12-09,"119,59",L-0004,AVAILABLE,,,2025-12-09 10:27,2025-12-09 10:57
U-001017,M-0015,SN-M-0015-2OJ6W0,LBL-2OJ6W0,B,Leves marcas estéticas,S-0012,2025-12-09,"112,69",L-0001,SOLD,,,2025-12-09 10:42,2026-01-13 12:41
U-001018,M-0015,SN-M-0015-MK545P,LBL-MK545P,B,Leves marcas estéticas,S-0012,2025-12-09,"123,54",L-0002,AVAILABLE,,,2025-12-09 10:15,2025-12-09 10:11
U-001019,M-0015,SN-M-0015-JOT383,LBL-JOT383,A,Perfecto / muy leve,S-0012,2025-12-09,"85,6",L-0004,AVAILABLE,,,2025-12-09 10:57,2025-12-09 10:28
U-001020,M-0015,SN-M-0015-X84RAC,LBL-X84RAC,B,Leves marcas estéticas,S-0012,2025-12-09,"118,74",L-0002,RESERVED,2026-01-16,C-0004,2025-12-09 10:28,2025-12-09 10:48
U-001021,M-0015,SN-M-0015-YJ2VFX,LBL-YJ2VFX,A,Perfecto / muy leve,S-0012,2025-12-09,"103,68",L-0001,SOLD,,,2025-12-09 10:54,2026-01-08 12:24
U-001022,M-0015,SN-M-0015-25JQ1D,LBL-25JQ1D,A,Perfecto / muy leve,S-0012,2025-12-09,"104,37",L-0002,AVAILABLE,,,2025-12-09 10:28,2025-12-09 10:55
U-001023,M-0002,SN-M-0002-79LXAM,LBL-79LXAM,B,Leves marcas estéticas,S-0012,2025-12-09,"65,63",L-0001,SOLD,,,2025-12-09 10:42,2026-01-07 12:25
U-001024,M-0002,SN-M-0002-KFX7I9,LBL-KFX7I9,B,Leves marcas estéticas,S-0012,2025-12-09,"50,52",L-0004,AVAILABLE,,,2025-12-09 10:33,2025-12-09 10:59
U-001025,M-0002,SN-M-0002-98TWI6,LBL-98TWI6,A,Perfecto / muy leve,S-0012,2025-12-09,"56,55",L-0001,SOLD,,,2025-12-09 10:17,2026-01-03 12:07
U-001026,M-0005,SN-M-0005-GBDAYB,LBL-GBDAYB,B,Leves marcas estéticas,S-0012,2025-12-09,"184,21",L-0001,SOLD,,,2025-12-09 10:51,2026-01-01 12:02
U-001027,M-0005,SN-M-0005-TVSMGS,LBL-TVSMGS,B,Leves marcas estéticas,S-0012,2025-12-09,"149,34",L-0005,IN_REVIEW,,,2025-12-09 10:12,2025-12-09 10:05
U-001028,M-0005,SN-M-0005-SYR02Q,LBL-SYR02Q,A,Perfecto / muy leve,S-0012,2025-12-09,"125,12",L-0003,RESERVED,2026-01-17,C-0001,2025-12-09 10:45,2025-12-09 10:18
U-001029,M-0005,SN-M-0005-JHVJIB,LBL-JHVJIB,B,Leves marcas estéticas,S-0012,2025-12-09,"134,54",L-0002,AVAILABLE,,,2025-12-09 10:02,2025-12-09 10:38
U-001030,M-0005,SN-M-0005-27JDP7,LBL-27JDP7,B,Leves marcas estéticas,S-0012,2025-12-09,"141,72",L-0001,SOLD,,,2025-12-09 10:01,2025-12-24 12:01
U-001031,M-0005,SN-M-0005-7T58I8,LBL-7T58I8,A,Perfecto / muy leve,S-0012,2025-12-09,"134,65",L-0001,SOLD,,,2025-12-09 10:22,2026-01-12 12:10
U-001032,M-0005,SN-M-0005-R326NI,LBL-R326NI,B,Leves marcas estéticas,S-0012,2025-12-09,"187,34",L-0004,AVAILABLE,,,2025-12-09 10:12,2025-12-09 10:46
U-001033,M-0005,SN-M-0005-S7U23P,LBL-S7U23P,B,Leves marcas estéticas,S-0012,2025-12-09,"170,44",L-0004,AVAILABLE,,,2025-12-09 10:39,2025-12-09 10:51
U-001034,M-0005,SN-M-0005-ZNJZ36,LBL-ZNJZ36,B,Leves marcas estéticas,S-0012,2025-12-09,"149,22",L-0001,SOLD,,,2025-12-09 10:51,2026-01-07 12:36
U-001035,M-0005,SN-M-0005-ZADFV1,LBL-ZADFV1,A,Perfecto / muy leve,S-0012,2025-12-09,"127,69",L-0004,AVAILABLE,,,2025-12-09 10:04,2025-12-09 10:27
U-001036,M-0005,SN-M-0005-P6K0YO,LBL-P6K0YO,B,Leves marcas estéticas,S-0012,2025-12-09,"187,6",L-0001,SOLD,,,2025-12-09 10:00,2025-12-26 12:14
U-001037,M-0005,SN-M-0005-QU1KFA,LBL-QU1KFA,C,Tara visible / revisar,S-0012,2025-12-09,"159,01",L-0004,AVAILABLE,,,2025-12-09 10:09,2025-12-09 10:24
U-001038,M-0005,SN-M-0005-47B29Y,LBL-47B29Y,B,Leves marcas estéticas,S-0012,2025-12-09,"181,17",L-0005,IN_REVIEW,,,2025-12-09 10:20,2025-12-09 10:19
U-001039,M-0005,SN-M-0005-DMJK5H,LBL-DMJK5H,B,Leves marcas estéticas,S-0012,2025-12-09,"173,34",L-0003,AVAILABLE,,,2025-12-09 10:37,2025-12-09 10:41
U-001040,M-0005,SN-M-0005-2K6OY0,LBL-2K6OY0,B,Leves marcas estéticas,S-0012,2025-12-09,"159,89",L-0001,SOLD,,,2025-12-09 10:50,2026-01-10 12:00
U-001041,M-0005,SN-M-0005-8JYHEM,LBL-8JYHEM,C,Tara visible / revisar,S-0012,2025-12-09,"121,3",L-0001,SOLD,,,2025-12-09 10:06,2026-01-10 12:03
U-001042,M-0001,SN-M-0001-3CACMI,LBL-3CACMI,C,Tara visible / revisar,S-0012,2025-12-09,"149,01",L-0001,SOLD,,,2025-12-09 10:38,2026-01-08 12:44
U-001043,M-0001,SN-M-0001-FKDB5V,LBL-FKDB5V,B,Leves marcas estéticas,S-0012,2025-12-09,"214,09",L-0002,AVAILABLE,,,2025-12-09 10:11,2025-12-09 10:04
U-001044,M-0001,SN-M-0001-37TIT4,LBL-37TIT4,A,Perfecto / muy leve,S-0012,2025-12-09,"217,64",L-0001,SOLD,,,2025-12-09 10:05,2025-12-28 12:16
U-001045,M-0001,SN-M-0001-92CGXG,LBL-92CGXG,B,Leves marcas estéticas,S-0012,2025-12-09,"151,62",L-0001,SOLD,,,2025-12-09 10:24,2025-12-22 12:59
U-001046,M-0001,SN-M-0001-KUK5QE,LBL-KUK5QE,B,Leves marcas estéticas,S-0012,2025-12-09,"175,41",L-0005,IN_REVIEW,,,2025-12-09 10:50,2025-12-09 10:38
U-001047,M-0001,SN-M-0001-T1L90D,LBL-T1L90D,B,Leves marcas estéticas,S-0012,2025-12-09,"142,5",L-0001,SOLD,,,2025-12-09 10:10,2026-01-08 12:33
U-001048,M-0001,SN-M-0001-HSHS9A,LBL-HSHS9A,B,Leves marcas estéticas,S-0012,2025-12-09,"155,78",L-0004,AVAILABLE,,,2025-12-09 10:52,2025-12-09 10:30
U-001049,M-0001,SN-M-0001-MH596G,LBL-MH596G,B,Leves marcas estéticas,S-0012,2025-12-09,"208,08",L-0005,IN_REVIEW,,,2025-12-09 10:32,2026-01-11 16:08
U-001050,M-0001,SN-M-0001-D3EILR,LBL-D3EILR,A,Perfecto / muy leve,S-0012,2025-12-09,"204,02",L-0003,AVAILABLE,,,2025-12-09 10:26,2025-12-09 10:54
U-001051,M-0001,SN-M-0001-NJAJ02,LBL-NJAJ02,B,Leves marcas estéticas,S-0012,2025-12-09,"174,84",L-0002,AVAILABLE,,,2025-12-09 10:45,2026-01-14 16:53
U-001052,M-0001,SN-M-0001-T5YNGO,LBL-T5YNGO,C,Tara visible / revisar,S-0012,2025-12-09,"121,49",L-0003,AVAILABLE,,,2025-12-09 10:18,2025-12-09 10:54
U-001053,M-0001,SN-M-0001-QH8ERA,LBL-QH8ERA,B,Leves marcas estéticas,S-0012,2025-12-09,"176,35",L-0001,SOLD,,,2025-12-09 10:10,2025-12-14 12:32
U-001054,M-0001,SN-M-0001-1XB3D5,LBL-1XB3D5,A,Perfecto / muy leve,S-0012,2025-12-09,"149,79",L-0001,SOLD,,,2025-12-09 10:45,2025-12-14 12:00
U-001055,M-0001,SN-M-0001-ARW6Y4,LBL-ARW6Y4,B,Leves marcas estéticas,S-0012,2025-12-09,"157,55",L-0003,AVAILABLE,,,2025-12-09 10:31,2025-12-09 10:51
U-001056,M-0009,SN-M-0009-MT2GRA,LBL-MT2GRA,A,Perfecto / muy leve,S-0012,2025-12-09,"161,82",L-0003,AVAILABLE,,,2025-12-09 10:38,2025-12-09 10:07
U-001057,M-0009,SN-M-0009-552KRE,LBL-552KRE,B,Leves marcas estéticas,S-0012,2025-12-09,"147,13",L-0004,AVAILABLE,,,2025-12-09 10:43,2025-12-09 10:19
U-001058,M-0009,SN-M-0009-S0WHQB,LBL-S0WHQB,C,Tara visible / revisar,S-0012,2025-12-09,"105,34",L-0001,SOLD,,,2025-12-09 10:15,2025-12-28 12:29
U-001059,M-0009,SN-M-0009-NUR52O,LBL-NUR52O,A,Perfecto / muy leve,S-0012,2025-12-09,"133,9",L-0001,SOLD,,,2025-12-09 10:19,2025-12-15 12:41
U-001060,M-0026,SN-M-0026-8E0XAQ,LBL-8E0XAQ,A,Perfecto / muy leve,S-0012,2025-12-09,"92,94",L-0001,SOLD,,,2025-12-09 10:08,2026-01-09 12:02
U-001061,M-0026,SN-M-0026-51JOAS,LBL-51JOAS,B,Leves marcas estéticas,S-0012,2025-12-09,"69,97",L-0002,AVAILABLE,,,2025-12-09 10:31,2025-12-09 10:44
U-001062,M-0026,SN-M-0026-O1FHSY,LBL-O1FHSY,A,Perfecto / muy leve,S-0012,2025-12-09,"66,14",L-0003,AVAILABLE,,,2025-12-09 10:24,2025-12-09 10:25
U-001063,M-0026,SN-M-0026-2IM0HB,LBL-2IM0HB,C,Tara visible / revisar,S-0012,2025-12-09,"76,55",L-0003,AVAILABLE,,,2025-12-09 10:02,2025-12-09 10:29
U-001064,M-0026,SN-M-0026-VUQ2WI,LBL-VUQ2WI,A,Perfecto / muy leve,S-0012,2025-12-09,"87,97",L-0002,AVAILABLE,,,2025-12-09 10:21,2025-12-09 10:35
U-001065,M-0026,SN-M-0026-2O0KCS,LBL-2O0KCS,A,Perfecto / muy leve,S-0012,2025-12-09,"74,59",L-0001,SOLD,,,2025-12-09 10:54,2025-12-13 12:42
U-001066,M-0026,SN-M-0026-FSPJ1F,LBL-FSPJ1F,A,Perfecto / muy leve,S-0012,2025-12-09,"83,79",L-0002,AVAILABLE,,,2025-12-09 10:24,2025-12-09 10:07
U-001067,M-0026,SN-M-0026-TGLS7R,LBL-TGLS7R,A,Perfecto / muy leve,S-0012,2025-12-09,"60,31",L-0001,SOLD,,,2025-12-09 10:07,2026-01-07 12:32
U-001068,M-0026,SN-M-0026-I89UV2,LBL-I89UV2,B,Leves marcas estéticas,S-0012,2025-12-09,"89,82",L-0001,SOLD,,,2025-12-09 10:35,2026-01-12 12:19
U-001069,M-0026,SN-M-0026-IMZOTI,LBL-IMZOTI,B,Leves marcas estéticas,S-0012,2025-12-09,"75,35",L-0002,RESERVED,2026-01-17,C-0004,2025-12-09 10:51,2025-12-09 10:42
U-001070,M-0026,SN-M-0026-97ZQJZ,LBL-97ZQJZ,B,Leves marcas estéticas,S-0012,2025-12-09,"70,06",L-0004,AVAILABLE,,,2025-12-09 10:09,2025-12-09 10:45
U-001071,M-0026,SN-M-0026-MOESL5,LBL-MOESL5,B,Leves marcas estéticas,S-0012,2025-12-09,"60,99",L-0005,IN_REVIEW,,,2025-12-09 10:35,2025-12-09 10:25
U-001072,M-0026,SN-M-0026-1MXV61,LBL-1MXV61,B,Leves marcas estéticas,S-0012,2025-12-09,"77,57",L-0001,SOLD,,,2025-12-09 10:41,2026-01-10 12:12
U-001073,M-0006,SN-M-0006-DUI8H6,LBL-DUI8H6,A,Perfecto / muy leve,S-0012,2025-12-09,"50,1",L-0001,SOLD,,,2025-12-09 10:18,2026-01-14 12:16
U-001074,M-0006,SN-M-0006-WDLERS,LBL-WDLERS,A,Perfecto / muy leve,S-0012,2025-12-09,"62,51",L-0001,SOLD,,,2025-12-09 10:47,2025-12-25 12:24
U-001075,M-0006,SN-M-0006-J7TBRE,LBL-J7TBRE,A,Perfecto / muy leve,S-0012,2025-12-09,"67,72",L-0001,SOLD,,,2025-12-09 10:57,2026-01-08 12:26
U-001076,M-0006,SN-M-0006-AZ2N61,LBL-AZ2N61,B,Leves marcas estéticas,S-0012,2025-12-09,"52,4",L-0001,SOLD,,,2025-12-09 10:26,2026-01-06 12:44
U-001077,M-0006,SN-M-0006-9IPF1L,LBL-9IPF1L,A,Perfecto / muy leve,S-0012,2025-12-09,"61,4",L-0001,SOLD,,,2025-12-09 10:56,2026-01-02 12:05
U-001078,M-0006,SN-M-0006-H778KY,LBL-H778KY,A,Perfecto / muy leve,S-0012,2025-12-09,"70,23",L-0001,SOLD,,,2025-12-09 10:00,2025-12-26 12:14
U-001079,M-0006,SN-M-0006-OW9QQA,LBL-OW9QQA,A,Perfecto / muy leve,S-0012,2025-12-09,"63,06",L-0001,SOLD,,,2025-12-09 10:04,2026-01-07 12:01
U-001080,M-0006,SN-M-0006-7X9XWE,LBL-7X9XWE,B,Leves marcas estéticas,S-0012,2025-12-09,"68,29",L-0001,SOLD,,,2025-12-09 10:39,2026-01-07 12:17
U-001081,M-0006,SN-M-0006-0WZJSZ,LBL-0WZJSZ,A,Perfecto / muy leve,S-0012,2025-12-09,"67,21",L-0002,AVAILABLE,,,2025-12-09 10:53,2025-12-09 10:32
U-001082,M-0013,SN-M-0013-4N4IKS,LBL-4N4IKS,A,Perfecto / muy leve,S-0012,2025-12-09,"120,11",L-0003,AVAILABLE,,,2025-12-09 10:41,2025-12-09 10:38
U-001083,M-0013,SN-M-0013-MQVV7U,LBL-MQVV7U,C,Tara visible / revisar,S-0012,2025-12-09,"113,24",L-0002,AVAILABLE,,,2025-12-09 10:12,2025-12-09 10:20
U-001084,M-0013,SN-M-0013-IVXJKV,LBL-IVXJKV,A,Perfecto / muy leve,S-0012,2025-12-09,"134,71",L-0003,AVAILABLE,,,2025-12-09 10:47,2025-12-09 10:03
U-001085,M-0013,SN-M-0013-L1F7K4,LBL-L1F7K4,B,Leves marcas estéticas,S-0012,2025-12-09,"154,18",L-0001,SOLD,,,2025-12-09 10:57,2025-12-19 12:18
U-001086,M-0013,SN-M-0013-WS0QZN,LBL-WS0QZN,B,Leves marcas estéticas,S-0012,2025-12-09,"148,53",L-0001,SOLD,,,2025-12-09 10:24,2026-01-10 12:57
U-001087,M-0013,SN-M-0013-MXQPNK,LBL-MXQPNK,B,Leves marcas estéticas,S-0012,2025-12-09,"157,16",L-0004,AVAILABLE,,,2025-12-09 10:23,2025-12-09 10:34
U-001088,M-0013,SN-M-0013-NZSYXW,LBL-NZSYXW,A,Perfecto / muy leve,S-0012,2025-12-09,"116,58",L-0001,SOLD,,,2025-12-09 10:41,2026-01-11 12:25
U-001089,M-0013,SN-M-0013-M2E5RQ,LBL-M2E5RQ,B,Leves marcas estéticas,S-0012,2025-12-09,"137,11",L-0005,IN_REVIEW,,,2025-12-09 10:48,2025-12-09 10:04
U-001090,M-0013,SN-M-0013-OMI6RF,LBL-OMI6RF,B,Leves marcas estéticas,S-0012,2025-12-09,"155,19",L-0001,SOLD,,,2025-12-09 10:08,2026-01-08 12:47
